Id,Op-Name,Op-Count,Byte-Count,Worker-Count,Avg-ResTime,Avg-ProcTime,60%-ResTime,80%-ResTime,90%-ResTime,95%-ResTime,99%-ResTime,100%-ResTime,Throughput,Bandwidth,Succ-Ratio,Config-Info
w192-s1-MAIN-2,list,3864348,0,600,20.1,20.1,20,30,50,70,150,1660,1073.45,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w192-s1-MAIN-3,write,9268421,138779022000,600,126.38,126.24,120,190,270,340,640,2560,2574.62,38550579.39,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w192-s1-MAIN-4,delete,1286926,0,600,99.11,99.11,90,150,210,280,550,2380,357.49,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w193-s1-MAIN-1,write,78748890,1178204800000,600,49.54,49.42,50,60,80,110,430,2430,10937.46,163641227.6,99.9%,80% containers=u(1-5) objects=s(50000001-100000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w193-s1-MAIN-2,delete,19705649,0,600,20.53,20.53,20,30,50,60,140,1710,2736.92,0,100%,20% containers=u(1-5) objects=s(1-100000000)
w194-s1-init_containers-1,init-write,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% containers=r(1-5) containers=r(1-5) containers=r(1-5) objects=r(0-0) sizes=c(0)B containers=r(1-5)
w194-s2-preparing_cluster-1,prepare-write,250000000,3742598468000,600,56.24,56.13,40,70,90,180,580,3230,10658.66,159563155.4,100%,100% containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB createContainer=false containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w195-s1-MAIN-1,read,9469946,141790748000,600,72.53,72.49,70,100,130,160,270,1940,2630.61,39387324.89,100%,44% containers=u(3-5) objects=u(1-50000000)
w195-s1-MAIN-2,list,3230747,0,600,27.7,27.7,30,50,70,90,160,1750,897.45,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w195-s1-MAIN-3,write,7747725,116085830000,600,160.89,160.74,160,250,350,440,710,2740,2152.2,32246888.82,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w195-s1-MAIN-4,delete,1076834,0,600,125.55,125.55,120,200,280,350,580,2560,299.13,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w196-s1-MAIN-1,write,29365353,439875227000,600,133.6,133.46,110,200,310,430,780,4230,4078.67,61095953.86,100%,80% containers=u(1-5) objects=s(50000001-100000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w196-s1-MAIN-2,delete,7338405,0,600,53.51,53.51,30,80,150,230,510,4120,1019.26,0,100%,20% containers=u(1-5) objects=s(1-100000000)
w198-s1-init_containers-1,init-write,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% containers=r(1-5) containers=r(1-5) containers=r(1-5) objects=r(0-0) sizes=c(0)B containers=r(1-5)
w198-s2-preparing_cluster-1,prepare-write,250000000,3742271325000,600,59.62,59.5,50,80,110,170,540,5420,10049.2,150427228.6,100%,100% containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB createContainer=false containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w199-s1-MAIN-1,read,8256965,123557160000,600,78.72,78.68,80,110,140,180,290,2020,2293.67,34322394.36,100%,44% containers=u(3-5) objects=u(1-50000000)
w199-s1-MAIN-2,list,2811126,0,600,33.32,33.32,30,60,80,110,180,2000,780.89,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w199-s1-MAIN-3,write,6752039,100996848000,600,188.97,188.82,180,300,420,530,830,3230,1875.62,28055466,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w199-s1-MAIN-4,delete,938502,0,600,147.85,147.85,140,240,330,430,680,2440,260.7,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w200-s1-MAIN-1,write,48456105,725306112000,600,81.34,81.21,60,100,180,310,710,3520,6730.2,100739779.05,100%,80% containers=u(1-5) objects=s(50000001-100000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w200-s1-MAIN-2,delete,12116179,0,600,30.71,30.71,10,40,70,130,440,3410,1682.85,0,100%,20% containers=u(1-5) objects=s(1-100000000)
w201-s1-init_containers-1,init-write,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% containers=r(1-5) containers=r(1-5) containers=r(1-5) objects=r(0-0) sizes=c(0)B containers=r(1-5)
w201-s2-preparing_cluster-1,prepare-write,250000000,3741700398000,600,95.04,94.92,50,90,160,300,820,58780,6308.9,94423161.01,100%,100% containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB createContainer=false containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w202-s1-MAIN-1,read,382150840,5719161187000,600,102.74,102.71,90,150,220,320,640,142070,1474.35,22064685.44,100%,44% containers=u(3-5) objects=u(1-50000000)
w202-s1-MAIN-2,list,130296193,0,600,46.46,46.46,40,80,130,180,360,150840,502.69,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w202-s1-MAIN-3,write,312681751,4680855303000,600,317.84,317.69,230,460,700,940,1600,9223372036854775807,1206.34,18058872.01,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w202-s1-MAIN-4,delete,43438597,0,600,247.37,247.37,170,360,550,730,1250,9223372036854775807,167.59,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w203-s1-MAIN-1,read,8375760,125321554000,600,77.44,77.41,60,100,150,260,600,48190,2326.75,34813755.38,100%,44% containers=u(3-5) objects=u(1-50000000)
w203-s1-MAIN-2,list,2858379,0,600,21.5,21.5,10,30,50,80,310,26980,794.04,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w203-s1-MAIN-3,write,6854505,102809977000,600,190.55,190.39,100,220,380,560,1230,165030,1904.15,28560143.64,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w203-s1-MAIN-4,delete,952509,0,600,149.05,149.05,70,170,300,450,970,154630,264.6,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w204-s1-MAIN-1,read,8702932,130335223000,600,81.57,81.53,70,110,160,250,600,40650,2417.55,36205246.97,100%,44% containers=u(3-5) objects=u(1-50000000)
w204-s1-MAIN-2,list,2965315,0,600,25.15,25.15,20,40,60,90,300,36070,823.72,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w204-s1-MAIN-3,write,7114650,106708275000,600,174.8,174.65,120,240,390,560,1100,184260,1976.35,29642018.71,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w204-s1-MAIN-4,delete,989561,0,600,131.41,131.41,80,180,310,450,870,129530,274.89,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w206-s1-init_containers-1,init-write,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% containers=r(1-5) containers=r(1-5) containers=r(1-5) objects=r(0-0) sizes=c(0)B containers=r(1-5)
w206-s2-preparing_cluster-1,prepare-write,249999748,3742755019000,600,51.39,51.28,30,50,60,120,800,23770,11680.63,174868080.15,100%,100% containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB createContainer=false containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w207-s1-MAIN-1,read,11160846,167085234000,600,69.97,69.92,70,100,130,160,280,5870,3100.32,46413768.66,100%,44% containers=u(3-5) objects=u(1-50000000)
w207-s1-MAIN-2,list,3804649,0,600,20.27,20.27,20,40,50,70,150,5650,1056.87,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w207-s1-MAIN-3,write,9132330,136448792000,600,128.3,128.15,120,200,270,340,610,6550,2536.82,37903424.53,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w207-s1-MAIN-4,delete,1269421,0,600,100.76,100.76,100,160,220,280,530,4990,352.63,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w208-s1-MAIN-1,write,78455789,1174589336000,600,49.78,49.65,50,60,80,100,460,2580,10896.66,163137806.92,99.9%,80% containers=u(1-5) objects=s(50000001-100000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w208-s1-MAIN-2,delete,19632883,0,600,20.39,20.39,20,30,50,60,130,2090,2726.8,0,100%,20% containers=u(1-5) objects=s(1-100000000)
w209-s1-preparing_cluster-1,prepare-write,250000000,3742526323000,600,82.08,81.97,50,80,110,190,540,315050,7322.78,109623363.73,100%,100% containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB createContainer=false containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w210-s1-MAIN-1,read,11316153,169452496000,600,66.78,66.73,60,90,120,150,430,4050,3143.44,47071094.83,100%,44% containers=u(3-5) objects=u(1-50000000)
w210-s1-MAIN-2,list,3856789,0,600,19.76,19.76,20,30,50,70,170,2490,1071.35,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w210-s1-MAIN-3,write,9262195,138684653000,600,128.92,128.77,110,180,270,380,830,26900,2572.88,38524296.91,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w210-s1-MAIN-4,delete,1287025,0,600,102.35,102.35,80,140,220,310,710,20620,357.51,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w211-s1-MAIN-1,read,1570008,23535831000,600,114.04,114.01,100,170,240,320,590,7760,1308.54,19616186.5,100%,44% containers=u(3-5) objects=u(1-50000000)
w211-s1-MAIN-2,list,535881,0,600,62.13,62.13,50,110,170,220,370,6200,446.64,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w211-s1-MAIN-3,write,1282408,19268988000,600,356.53,356.37,310,590,870,1140,1770,40720,1068.84,16059921.42,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w211-s1-MAIN-4,delete,178533,0,600,280.14,280.14,240,470,680,890,1380,33450,148.8,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w212-s1-MAIN-1,read,1565730,23509903000,600,117.87,117.84,100,170,270,370,690,2260,1305.1,19596432.38,100%,44% containers=u(3-5) objects=u(1-50000000)
w212-s1-MAIN-2,list,533242,0,600,58.88,58.88,50,100,160,230,420,1690,444.48,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w212-s1-MAIN-3,write,1280144,19156393000,600,354.99,354.83,320,600,880,1170,1850,16140,1067.05,15967625.89,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w212-s1-MAIN-4,delete,178409,0,600,275.34,275.34,250,470,680,900,1410,15990,148.71,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w213-s1-init_containers-1,init-write,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% containers=r(1-5) containers=r(1-5) containers=r(1-5) objects=r(0-0) sizes=c(0)B containers=r(1-5)
w214-s1-init_containers-1,init-write,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% containers=r(1-5) containers=r(1-5) containers=r(1-5) objects=r(0-0) sizes=c(0)B containers=r(1-5)
w214-s2-preparing_cluster-1,prepare-write,250000000,3741435886000,600,49.98,49.87,30,50,60,90,840,5270,12086.68,180882094.3,100%,100% containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB createContainer=false containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w215-s1-MAIN-1,read,3812042,57134182000,600,68.5,68.45,70,100,120,150,280,1680,3177.23,47619791.8,100%,44% containers=u(3-5) objects=u(1-50000000)
w215-s1-MAIN-2,list,1300484,0,600,19.98,19.98,20,30,50,70,140,1700,1083.92,0,100%,15% containers=u(3-5) objects=u(1-50000000)
w215-s1-MAIN-3,write,3119484,46788802000,600,124.85,124.71,120,190,260,340,680,2540,2600,38997179.14,100%,36% containers=u(1-2) objects=u(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w215-s1-MAIN-4,delete,433631,0,600,98.07,98.07,90,150,210,270,590,2270,361.42,0,100%,5% containers=u(1-2) objects=u(1-50000000)
w216-s1-MAIN-1,write,81020461,1212719225000,600,48.21,48.08,50,60,80,90,460,2520,11252.88,168433735.21,99.85%,80% containers=u(1-5) objects=s(50000001-100000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w216-s1-MAIN-2,delete,20282843,0,600,19.62,19.62,20,30,50,60,120,2420,2817.07,0,100%,20% containers=u(1-5) objects=s(1-100000000)
w217-s1-init_containers-1,init-write,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% containers=r(1-5) containers=r(1-5) containers=r(1-5) objects=r(0-0) sizes=c(0)B containers=r(1-5)
w217-s2-preparing_cluster-1,prepare-write,249999998,3743098477000,600,65.2,65.09,20,40,60,180,700,412750,9578.89,143415123.92,100%,100% containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB createContainer=false containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w218-s1-init_containers-1,init-write,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% containers=r(1-5) containers=r(1-5) containers=r(1-5) objects=r(0-0) sizes=c(0)B containers=r(1-5)
w218-s2-preparing_cluster-1,prepare-write,250000000,3742387470000,600,55.79,55.68,40,60,80,160,690,40410,10759.31,161060090.86,100%,100% containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB createContainer=false containers=r(1-5) objects=r(1-50000000) sizes=h(1|2|25-2|4|40-4|8|25-8|256|10)KB
w219-s1-init_containers-1,init-write,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% containers=r(1-5) containers=r(1-5) containers=r(1-5) objects=r(0-0) sizes=c(0)B containers=r(1-5)
